5.0  0 5.0 ..I...BBI.K.GHAAKLGHDDKLG..JEEFF.J..
12.5 10 2.5 ..IJ..BBIJK.GAA.K.GHDDKLGH.EELFF.... L97 K98 D96 E99 J96 A99 H99 
12.5 10 2.5 ..I..LBBIJ.LGAAJ..GHDDK.GHEEK..FF.K. K96 E98 F99 D96 J97 L98 A99 H99 
12.5 10 2.5 ....KLBB..KLG.AAK.GHIDD.GHIJEE.FFJ.. L98 G98 A96 I97 H99 D99 F99 K99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GH..DDGH.EELFF...L D96 L96 E99 J96 K99 A99 H99 
12.5 10 2.5 ....KL..BBKL.AA.K.GHIDD.GHIJEEGFFJ.. L98 A97 B98 I97 H99 D99 G99 F99 K99 
12.5 10 2.5 ..I.KLBBI.KL.AA.K.GHDD..GH.JEEG..JFF D96 J94 G99 F96 L98 K99 A99 H99 
12.5 10 2.5 ..I.KLBBI.KL.AA.K.GH.DD.GH.JEEG..JFF D97 J94 G99 F96 L98 K99 A99 H99 
12.5 10 2.5 ..I.KLBBI.KLGAA.K.GDDJ..GH.JEE.HFF.. J95 D95 A99 H98 F98 K99 L98 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GHDD..GH.EEL...FFL L96 D96 F97 E99 J96 K99 A99 H99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GHDD.LGH.EEL...FF. L97 D96 F97 E99 J96 K99 A99 H99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GH.DDLGH.EEL....FF L97 F96 D97 E99 J96 K99 A99 H99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GH.DD.GHEE.L..FF.L L96 F98 D97 E98 J96 K99 A99 H99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GH.DDLGHEE.L..FF.. L97 F98 D97 E98 J96 K99 A99 H99 
12.5 10 2.5 ....KL.BB.KL..AAK.GHIDD.GHIJEEGFFJ.. L98 A96 B99 I97 H99 D99 G99 F99 K99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GH.DDLGHEE.L....FF L97 F96 D97 E98 J96 K99 A99 H99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GH.DD.GH.EEL.FF..L L96 F99 D97 E99 J96 K99 A99 H99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GH.DDLGH.EEL.FF... L97 F99 D97 E99 J96 K99 A99 H99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GHDD.LGH.EEL....FF L97 E99 F96 D96 J96 K99 A99 H99 
12.5 10 2.5 ..IJ..BBIJ.LG..AALGHDDK.GHEEK.FF..K. A97 K96 D96 E98 J96 L99 H99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GH..DDGHEE.LFF...L D94 L96 E98 J96 K99 A99 H99 
12.5 10 2.5 ..IJK.BBIJK.G.AAK.GH.DD.GH.EELFF...L L96 A98 D97 E99 J96 K99 H99 
12.5 10 2.5 ..IJK.BBIJK.G.AAK.GH.DDLGH.EELFF.... L97 A98 D97 E99 J96 K99 H99 
12.5 10 2.5 ..IJ..BBIJ.LG.AA.LGHDDK.GHEEK.FF..K. K96 A98 D96 E98 J96 L99 H99 
12.5 10 2.5 ..IJK.BBIJK.G.AAK.GHDD..GHEE.LFF...L L96 A98 D96 E98 J96 K99 H99 
12.5 10 2.5 ..IJK.BBIJK.G.AAK.GHDD.LGHEE.LFF.... L97 A98 D96 E98 J96 K99 H99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GHDD.LGHEE.L....FF L97 F96 D96 E98 J96 K99 A99 H99 
12.5 10 2.5 ..IJ..BBIJK.GAA.K.GHDDK.GHEE.LFF...L L96 K98 D96 E98 J96 A99 H99 
12.5 10 2.5 ..IJ..BBIJK.GAA.K.GHDDKLGHEE.LFF.... L97 K98 D96 E98 J96 A99 H99 
12.5 10 2.5 ..I.KLBBI.KLGAA.K.GDDJ..GH.JEE.H.FF. J95 D95 A99 H98 F97 K99 L98 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GH.DD.GHEE.L...FFL L96 D97 E98 F97 J96 K99 A99 H99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GH.DDLGHEE.L...FF. L97 D97 E98 F97 J96 K99 A99 H99 
12.5 10 2.5 ..IJ..BBIJ.LGAA..LGHDDK.GHEEK..FF.K. K96 D96 F99 E98 J96 L99 A99 H99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GHDD..GHEE.L.FF..L L96 D96 F99 E98 J96 K99 A99 H99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GHDD.LGHEE.L.FF... L97 D96 F99 E98 J96 K99 A99 H99 
12.5 10 2.5 ..IJ..BBIJ..GAA..LGHDDKLGHEEK.FF..K. K96 L96 E98 D96 J96 A99 H99 
12.5 10 2.5 ....KL.BB.KL.AA.K.GHIDD.GHIJEEGFFJ.. L98 A97 B99 I97 H99 D99 G99 F99 K99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GHDD..GH.EEL..FF.L L96 E99 D96 F98 J96 K99 A99 H99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GHDD.LGH.EEL..FF.. L97 E99 D96 F98 J96 K99 A99 H99 
12.5 10 2.5 ..I..LBBIJ.LGAAJ..GHDDK.GHEEK...FFK. K96 F98 D96 E98 J97 L98 A99 H99 
12.5 10 2.5 ..IJK.BBIJK.G.AAK.GHDD..GH.EELFF...L L96 D96 A98 E99 J96 K99 H99 
12.5 10 2.5 ..IJK.BBIJK.G.AAK.GHDD.LGH.EELFF.... L97 D96 A98 E99 J96 K99 H99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GH.DD.GHEE.L.FF..L L96 D97 F99 E98 J96 K99 A99 H99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GH.DDLGHEE.L.FF... L97 D97 F99 E98 J96 K99 A99 H99 
12.5 10 2.5 ....KL..BBKL..AAK.GHIDD.GHIJEEGFFJ.. L98 B98 A96 I97 H99 D99 G99 F99 K99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GH.DD.GH.EEL...FFL L96 E99 D97 F97 J96 K99 A99 H99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GH.DDLGH.EEL...FF. L97 E99 D97 F97 J96 K99 A99 H99 
12.5 10 2.5 ..IJ..BBIJ.LGAA..LGHDDK.GHEEK...FFK. K96 E98 D96 F98 J96 L99 A99 H99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GHDD..GHEE.L..FF.L L96 E98 D96 F98 J96 K99 A99 H99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GHDD.LGHEE.L..FF.. L97 E98 D96 F98 J96 K99 A99 H99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GH.DD.GH.EEL..FF.L L96 E99 F98 D97 J96 K99 A99 H99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GH.DDLGH.EEL..FF.. L97 E99 F98 D97 J96 K99 A99 H99 
12.5 10 2.5 ..IJK.BBIJK.G.AAK.GH.DD.GHEE.LFF...L L96 E98 D97 A98 J96 K99 H99 
12.5 10 2.5 ..IJK.BBIJK.G.AAK.GH.DDLGHEE.LFF.... L97 E98 D97 A98 J96 K99 H99 
12.5 10 2.5 ..IJ..BBIJ..GAA.K.GHDDK.GHEEKLFF...L L96 K97 D96 E98 J96 A99 H99 
12.5 10 2.5 ..IJ..BBIJ..GAA.K.GHDDKLGHEEKLFF.... L97 K97 D96 E98 J96 A99 H99 
12.5 10 2.5 ....KLBB..KL.HAAK.GHIDD.G.IJEEGFFJ.. L98 H98 A96 I97 D99 G99 F99 K99 
12.5 10 2.5 ....KLBB..KLGAA.K.GHIDD.GHIJEE.FFJ.. L98 G98 A97 I97 H99 D99 F99 K99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GHDD..GH.EEL.FF..L L96 D96 F99 E99 J96 K99 A99 H99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GHDD.LGH.EEL.FF... L97 D96 F99 E99 J96 K99 A99 H99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GHDD..GHEE.L...FFL L96 D96 F97 E98 J96 K99 A99 H99 
12.5 10 2.5 ..IJK.BBIJK.GAA.K.GHDD.LGHEE.L...FF. L97 D96 F97 E98 J96 K99 A99 H99 
12.5 10 2.5 ..I.KLBBI.KLGAA.K.GDDJ..GH.JEE.H..FF J95 D95 H98 F96 L98 K99 A99 
12.5 10 2.5 ..I...BBIJ..GAAJ..GHDDK.GHEEKLFF..KL K96 L96 E98 D96 J97 A99 H99 
12.5 10 2.5 ..I...BBIJ..GAAJ..GHDDKLGHEEKLFF..K. K96 L97 E98 D96 J97 A99 H99 
13.0  8 5.0 ..IJK.BBIJKL.AA.KLGH..DDGH..EEG..FF. G99 F97 J96 D98 L99 K99 A99 H99 
13.0  8 5.0 ..I.K.BBI.KL.AA.KLGH.JDDGH.JEEG.FF.. G99 A99 H99 F98 J99 D98 K99 L99 
13.0  8 5.0 ..I.K.BBI.K.GHAAKLGHDD.LG..JEE...JFF L96 D96 J98 F96 K99 
13.0  8 5.0 ..I.KLBBI.KLGAAJK.GH.JDDGH.EE..FF... F99 E99 J98 D98 L98 K99 A99 H99 
13.0  8 5.0 ..I.KLBBIJKLGAAJK.GHDD..GHEE..FF.... D96 E98 J97 L98 K99 A99 H99 
13.0  8 5.0 ..I.KLBBIJKLGAAJK.GH.DD.GH..EE.FF... F99 D97 J97 L98 K99 A99 H99 
13.0  8 5.0 ..I.KLBBI.KLGAAJK.GH.JDDGHEE.....FF. F97 E98 J98 D98 L98 K99 A99 H99 
13.0  8 5.0 ..IJK.BBIJKLGAA.KLG...DDGH..EE.H..FF J96 A99 H98 F96 D98 K99 L99 
13.0  8 5.0 ..I.KLBBIJKLGAAJK.GHDD..GH.EE.FF.... E99 D96 J97 L98 K99 A99 H99 
13.0  8 5.0 ..I.K.BBI.KLAA..KLGH.JDDGH.JEEG...FF A98 H99 G99 F96 J99 D98 K99 L99 
13.0  8 5.0 ..IJK.BBIJKLG.AAKLGH..DDGH.EE.FF.... A98 E99 J96 D98 L99 K99 H99 
13.0  8 5.0 ..I.K.BBI.KLAA..KLG..JDDGH.JEEGHFF.. A98 H98 G99 F98 J99 D98 K99 L99 
13.0  8 5.0 ..I.K.BBI.KLG.AAKLGH.DD.GH.JEE...JFF H99 D97 J98 F96 K99 L99 
13.0  8 5.0 ..I.KLBBIJKLGAAJK.GHDD..GH..EE....FF F96 D96 J97 L98 K99 A99 H99 
13.0  8 5.0 ..IJK.BBIJKLGHAAKLGH..DDG...EEFF.... H98 A98 J96 D98 L99 K99 
13.0  8 5.0 ..I.K.BBI.KL.AA.KLG..JDDGH.JEEGH.FF. A99 H98 G99 F97 J99 D98 K99 L99 
13.0  8 5.0 ..I.K.BBI.KLG.AAKLGDD...GH.JEE.H.JFF D95 H98 J98 F96 K99 L99 
13.0  8 5.0 ..IJK.BBIJK.GAA.KLGHDD.LGH..EEFF.... L98 D96 J96 K99 A99 H99 
13.0  8 5.0 ..I...BBI.KLGHAAKLGHDDK.G..JEE...JFF K98 D96 J98 F96 L99 
13.0  8 5.0 ..IJK.BBIJKLGAA.KLGH..DDGHEE.....FF. F97 E98 J96 D98 L99 K99 A99 H99 
13.0  8 5.0 ..I.K.BBI.KL..AAKLGH..DDGH.JEEG..JFF H99 G99 J98 F96 D98 K99 L99 
13.0  8 5.0 ..IJK.BBIJKLG.AAKLGH..DDGH..EE....FF F96 A98 J96 D98 L99 K99 H99 
13.0  8 5.0 ..IJK.BBIJKLGAA.KLGHDD..GH..EE..FF.. D96 F98 J96 L99 K99 A99 H99 
13.0  8 5.0 ..IJK.BBIJKLAA..KLGH..DDGH..EEGFF... J96 A98 G99 F99 H99 D98 K99 L99 
13.0  8 5.0 ..IJK.BBIJKLGAA.KLGHDD..GH..EE....FF F96 D96 J96 L99 K99 A99 H99 
13.0  8 5.0 ..I.K.BBI.K.GHAAKLGH.DDLG..JEE...JFF L96 D97 J98 F96 K99 
13.0  8 5.0 ..I.K.BBI.KL.HAAKLGHDD..G..JEEG..JFF D96 G99 J98 F96 K99 L99 
13.0  8 5.0 ..IJ..BBIJKLGAA.KLGHDDK.GH..EEFF.... K98 D96 J96 L99 A99 H99 
13.0  8 5.0 ..I.KLBBIJKLGAAJK.GH..DDGH.EE....FF. F97 E99 J97 D98 L98 K99 A99 H99 
13.0  8 5.0 ....KLBB..KLAAI.K.GHI.DDGH.JEEGFFJ.. I98 D98 A98 L98 K99 H99 G99 F99 
13.0  8 5.0 ..I.KLBBIJKLGAAJK.GH.DD.GH..EE...FF. F97 D97 J97 L98 K99 A99 H99 
13.0  8 5.0 ..I.KLBBIJKL.AAJK.GH..DDGH..EEG..FF. G99 F97 J97 D98 L98 K99 A99 H99 
13.0  8 5.0 ..I.KLBBIJKLGAAJK.GH.DD.GHEE..FF.... D97 E98 J97 L98 K99 A99 H99 
13.0  8 5.0 ..I.KLBBIJKLGAAJK.GH..DDGHEE......FF E98 F96 J97 D98 L98 K99 A99 H99 
13.0  8 5.0 ..I.KLBBI.KLGAAJK.GH.JDDGHEE....FF.. F98 E98 J98 D98 L98 K99 A99 H99 
13.0  8 5.0 ..I.K.BBI.KLAA..KLGH.JDDGH.JEEG..FF. A98 G99 H99 F97 J99 D98 K99 L99 
13.0  8 5.0 ..I.K.BBI.KLGAA.KLG...DDGH.JEE.H.JFF J98 A99 H98 F96 D98 K99 L99 
13.0  8 5.0 ..I.K.BBI.KLAA..KLG..JDDGH.JEEGH..FF A98 G99 H98 F96 J99 D98 K99 L99 
13.0  8 5.0 ..I.K.BBI.KL.AA.KLGH.JDDGH.JEEG...FF A99 H99 G99 F96 J99 D98 K99 L99 
13.0  8 5.0 ..I.KLBBIJKLGAAJK.GH.DD.GH..EE....FF F96 D97 J97 L98 K99 A99 H99 
13.0  8 5.0 ..I.KLBBIJKLGAAJK.GHDD..GH..EE...FF. F97 D96 J97 L98 K99 A99 H99 
13.0  8 5.0 ..I..LBBIJKLGAAJK.GHDDK.GH..EEFF.... K98 D96 J97 L98 A99 H99 
13.0  8 5.0 ..I.K.BBI.KL.AA.KLGH.JDDGH.JEEG..FF. A99 G99 H99 F97 J99 D98 K99 L99 
13.0  8 5.0 ..I.K.BBI.KLAA..KLG..JDDGH.JEEGH.FF. A98 H98 G99 F97 J99 D98 K99 L99 
13.0  8 5.0 ..IJK.BBIJKLG.AAKLGHDD..GH..EEFF.... A98 D96 J96 L99 K99 H99 
13.0  8 5.0 ..I.K.BBI.KLAA..KLGH.JDDGH.JEEG.FF.. A98 H99 G99 F98 J99 D98 K99 L99 
13.0  8 5.0 ..I.K.BBI.KLG.AAKLG.DD..GH.JEE.H.JFF H98 D96 J98 F96 K99 L99 
13.0  8 5.0 ..IJK.BBIJKLGAA.KLGH..DDGHEE......FF F96 E98 J96 D98 L99 K99 A99 H99 
13.0  8 5.0 ..IJK.BBIJKLGAA.KLGH..DDGHEE....FF.. E98 F98 J96 D98 L99 K99 A99 H99 
13.0  8 5.0 ..I.KLBBIJKLGAAJK.GH.DD.GH.EE.FF.... E99 D97 J97 L98 K99 A99 H99 
13.0  8 5.0 ..IJK.BBIJKLGAA.KLG...DDGH..EE.H.FF. J96 A99 H98 F97 D98 K99 L99 
13.0  8 5.0 ..I.KLBBI.KL.AAJK.GH.JDDGH..EEG.FF.. G99 F98 J98 D98 L98 K99 A99 H99 
13.0  8 5.0 ..IJK.BBIJKL.AA.KLGH..DDGH..EEG.FF.. G99 F98 J96 D98 L99 K99 A99 H99 
13.0  8 5.0 ..IJK.BBIJKLG.AAKLGH..DDGHEE..FF.... A98 E98 J96 D98 L99 K99 H99 
13.0  8 5.0 ..I.K.BBI.KL.AA.KLG..JDDGH.JEEGH..FF G99 A99 H98 F96 J99 D98 K99 L99 
13.0  8 5.0 ..IJK.BBIJKLGAA.KLGHDD..GH.EE.FF.... D96 E99 J96 L99 K99 A99 H99 
13.0  8 5.0 ..I.K.BBI.KLG.AAKLG..DD.GH.JEE.H.JFF H98 D97 J98 F96 K99 L99 
13.0  8 5.0 ..I.KLBBI.KLGAAJK.G..JDDGH..EE.H..FF H98 F96 J98 D98 L98 K99 A99 
13.0  8 5.0 ..I.KLBBI.KLGAAJK.GH.JDDGHEE......FF E98 F96 J98 D98 L98 K99 A99 H99 
13.0  8 5.0 ..I.K.BBI.KL.AA.KLG..JDDGH.JEEGHFF.. G99 A99 H98 F98 J99 D98 K99 L99 
13.0  8 5.0 ..I.KLBBI.KL.AAJK.GH.JDDGH..EEG..FF. G99 F97 J98 D98 L98 K99 A99 H99 
13.0  8 5.0 ..IJK.BBIJKL.AA.KLGH..DDGH..EEG...FF G99 F96 J96 D98 L99 K99 A99 H99 
13.0  8 5.0 ..I.KLBBIJKLGAAJK.GHDD..GH..EE.FF... F99 D96 J97 L98 K99 A99 H99 
13.0  8 5.0 ..I.KLBBI.KLAA.JK.GH.JDDGH..EEGFF... J98 D98 A98 K99 L98 H99 G99 F99 
13.0  8 5.0 ..I.K.BBI.KL..AAKLG...DDGH.JEEGH.JFF H98 G99 J98 F96 D98 K99 L99 
13.0  8 5.0 ..I.K.BBI.KLAA..KLGH.JDDGH.JEEGFF... J99 A98 G99 F99 H99 D98 K99 L99 
13.0  8 5.0 ..I.KLBBIJKLGAAJK.GH..DDGH.EE.....FF F96 E99 J97 D98 L98 K99 A99 H99 
13.0  8 5.0 ..I.KLBBIJKLGAAJK.GH..DDGHEE...FF... E98 J97 A99 D98 K99 L98 F99 H99 
13.0  8 5.0 ..I.K.BBI.KL.AA.KLGH.JDDGH.JEEGFF... G99 J99 F99 D98 L99 K99 A99 H99 
13.0  8 5.0 ..I.KLBBI.KLGAAJK.GH.JDDGH.EE.....FF F96 E99 J98 D98 L98 K99 A99 H99 
13.0  8 5.0 ..I.K.BBI.KL.HAAKLGH.DD.G..JEEG..JFF D97 G99 J98 F96 K99 L99 
13.0  8 5.0 ..I.KLBBIJKLAA.JK.GH..DDGH..EEGFF... J97 D98 A98 K99 L98 H99 G99 F99 
13.0  8 5.0 ..IJK.BBIJKLGAA.KLGHDD..GH..EE...FF. D96 F97 J96 L99 K99 A99 H99 
13.0  8 5.0 ..I.K.BBI.KLG.AAKLGHDD..GH.JEE...JFF D96 H99 J98 F96 K99 L99 
13.0  8 5.0 ..I.KLBBIJKLGAAJK.G...DDGH..EE.H.FF. J97 A99 H98 F97 D98 K99 L98 
13.0  8 5.0 ..I.KLBBI.KLGAAJK.G..JDDGH..EE.HFF.. J98 A99 H98 F98 D98 K99 L98 
13.0  8 5.0 ..IJK.BBIJKLGAA.KLG...DDGH..EE.HFF.. H98 F98 J96 D98 L99 K99 A99 
13.0  8 5.0 ..I.KLBBI.KLGAAJK.GH.JDDGHEE...FF... E98 J98 A99 D98 K99 L98 F99 H99 
13.0  8 5.0 ....K.BB..KLAA..KLGHIDD.GHIJEEGFFJ.. L99 I97 A98 H99 D99 G99 F99 K99 
13.0  8 5.0 ..I.KLBBIJKLGAAJK.GH..DDGHEE.....FF. F97 E98 J97 D98 L98 K99 A99 H99 
13.0  8 5.0 ..IJK.BBIJKLGAA.KLGH..DDGH.EE.....FF F96 E99 J96 D98 L99 K99 A99 H99 
13.0  8 5.0 ..IJK.BBIJKLGAA.KLGH..DDGH.EE...FF.. F98 E99 J96 D98 L99 K99 A99 H99 
13.0  8 5.0 ..IJK.BBIJKLGAA.KLGH.DD.GH..EE...FF. F97 D97 J96 L99 K99 A99 H99 
13.0  8 5.0 ..I.KLBBIJKLGAAJK.GH..DDGH.EE..FF... F99 E99 J97 D98 L98 K99 A99 H99 
13.0  8 5.0 ..I.KLBBI.KLGAAJK.G..JDDGH..EE.H.FF. J98 A99 H98 F97 D98 K99 L98 
13.0  8 5.0 ....KLBBI.KLAAI.K.GH..DDGH.JEEGFFJ.. D98 L98 K99 I99 A98 H99 G99 F99 
13.0  8 5.0 ....K.BB..KLAA..KLGHI.DDGHIJEEGFFJ.. I97 A98 G99 F99 H99 D98 K99 L99 
13.0  8 5.0 ..IJK.BBIJKLG.AAKLGH.DD.GH..EEFF.... A98 D97 J96 L99 K99 H99 
13.0  8 5.0 ..I.KLBBI.KLGAAJK.GH.JDDGH.EE...FF.. E99 F98 J98 D98 L98 K99 A99 H99 
13.0  8 5.0 ..I.KLBBI.KLGAAJK.GH.JDDGH.EE....FF. F97 E99 J98 D98 L98 K99 A99 H99 
13.0  8 5.0 ..IJK.BBIJKLGAA.KLGH.DD.GH..EE..FF.. F98 D97 J96 L99 K99 A99 H99 
13.0  8 5.0 ..IJK.BBIJKLGAA.KLGH.DD.GH..EE....FF D97 F96 J96 L99 K99 A99 H99 
13.0  8 5.0 ..IJK.BBIJKL.AA.KLGH..DDGH..EEGFF... G99 F99 J96 D98 L99 K99 A99 H99 
13.0  8 5.0 ..IJK.BBIJKLG.AAKLGH..DDGH..EE.FF... A98 F99 J96 D98 L99 K99 H99 
13.0  8 5.0 ..IJK.BBIJKLGAA.KLGHDD..GH..EE.FF... D96 F99 J96 L99 K99 A99 H99 
13.0  8 5.0 ..IJK.BBIJKLGAA.KLGH..DDGHEE...FF... E98 F99 J96 D98 L99 K99 A99 H99 
13.0  8 5.0 ..IJK.BBIJKLGAA.KLGH.DD.GH..EE.FF... D97 F99 J96 L99 K99 A99 H99 
13.0  8 5.0 ..IJK.BBIJKLGAA.KLGH..DDGH.EE..FF... E99 F99 J96 D98 L99 K99 A99 H99 
13.0  8 5.0 ..I.KLBBI.KL.AAJK.GH.JDDGH..EEGFF... J98 D98 A99 L98 K99 H99 G99 F99 
13.0  8 5.0 ..I.KLBBIJKL.AAJK.GH..DDGH..EEGFF... J97 D98 G99 F99 L98 K99 A99 H99 
13.0  8 5.0 ..I.KLBBIJKL.AAJK.GH..DDGH..EEG.FF.. G99 F98 J97 D98 L98 K99 A99 H99 
13.0  8 5.0 ..I.KLBBIJKLGAAJK.G...DDGH..EE.HFF.. H98 F98 J97 D98 L98 K99 A99 
13.0  8 5.0 ..I.KLBBIJKLGAAJK.GHDD..GH..EE..FF.. D96 F98 J97 L98 K99 A99 H99 
13.0  8 5.0 ..I.KLBBIJKLGAAJK.GH..DDGHEE....FF.. E98 F98 J97 D98 L98 K99 A99 H99 
13.0  8 5.0 ..I.KLBBIJKLGAAJK.GH.DD.GH..EE..FF.. D97 F98 J97 L98 K99 A99 H99 
13.0  8 5.0 ..I.KLBBIJKLGAAJK.GH..DDGH.EE...FF.. E99 F98 J97 D98 L98 K99 A99 H99 
13.0  8 5.0 ..I.KLBBI.KL.AAJK.GH.JDDGH..EEG...FF G99 F96 J98 D98 L98 K99 A99 H99 
13.0  8 5.0 ....K.BB..K...AAKLGHIDDLGHIJEEGFFJ.. A96 I97 H99 D99 G99 F99 K99 
13.0  8 5.0 ..IJK.BBIJKLG.AAKLGH..DDGH..EE..FF.. F98 A98 J96 D98 L99 K99 H99 
13.0  8 5.0 ....K...BBK.AA..KLGHIDDLGHIJEEGFFJ.. B98 I97 A98 H99 D99 G99 F99 K99 
13.0  8 5.0 ....K.BB..K..AA.KLGHIDDLGHIJEEGFFJ.. A97 I97 H99 D99 G99 F99 K99 
13.0  8 5.0 ..IJK.BBIJKLGAA.KLGH.DD.GH.EE.FF.... D97 E99 J96 L99 K99 A99 H99 
13.0  8 5.0 ....K..BB.K.AA..KLGHIDDLGHIJEEGFFJ.. B99 I97 A98 H99 D99 G99 F99 K99 
13.0  8 5.0 ..I.KLBBIJKL.AAJK.GH..DDGH..EEG...FF G99 F96 J97 D98 L98 K99 A99 H99 
13.0  8 5.0 ..I.KLBBIJKLGAAJK.G...DDGH..EE.H..FF H98 F96 J97 D98 L98 K99 A99 
13.0  8 5.0 ..IJK.BBIJK.GAA.KLGH.DDLGH..EEFF.... L98 D97 J96 K99 A99 H99 
13.0  8 5.0 ..IJK.BBIJKLGAA.KLGH..DDGH.EE....FF. F97 E99 J96 D98 L99 K99 A99 H99 
13.0  8 5.0 ..IJK.BBIJKLGAA.KLGH.DD.GHEE..FF.... D97 E98 J96 L99 K99 A99 H99 
13.0  8 5.0 ..IJK.BBIJKLG.AAKLGH..DDGH..EE...FF. F97 A98 J96 D98 L99 K99 H99 
13.0  8 5.0 ..IJK.BBIJKLGAA.KLGHDD..GHEE..FF.... D96 E98 J96 L99 K99 A99 H99 
13.0  8 5.0 ....KLBB..KLAAI.K.GHIDD.GH.JEEGFFJ.. L98 I98 A98 H99 D99 G99 F99 K99 
13.0  8 5.0 ....KLBBI.KLAAI.K.GH.DD.GH.JEEGFFJ.. L98 D99 I99 K99 A98 H99 G99 F99 
13.0  8 5.0 ..I.K.BBI.KLGAA.KLGH..DDGH.JEE...JFF J94 F96 D98 L99 K99 A99 H99 
13.5 11 2.5 ..IJK.BBIJK.GHAAK.GHDD.LG..EELFF.... L95 E99 H98 A98 D96 J96 K99 
13.5 11 2.5 ..IJK.BBIJK.GHAAK.GHDD..G..EELFF...L L94 E99 H98 A98 D96 J96 K99 
13.5 11 2.5 ..IJ.LBBIJKLGHAAK.GHDDK.G..EE.FF.... K98 E99 H98 A98 D96 J96 L98 
13.5 11 2.5 ..IJ.LBBIJKLGAA.K.GDD.K.GHEE...H.FF. E98 K98 D95 J96 A99 H98 F97 L98 
13.5 11 2.5 ..IJ.LBBIJKLGAA.K.GDD.K.GH.EE..H.FF. E99 K98 D95 J96 A99 H98 F97 L98 
13.5 11 2.5 ..I.KLBBI.KL.AA.K.GDDJ..GH.JEEGH..FF G99 J93 D95 A99 H98 F96 K99 L98 
13.5 11 2.5 ..I..LBBI.KLGAA.K.GDDJK.GH.JEE.H..FF K98 J93 D95 A99 H98 F96 L98 
13.5 11 2.5 ..IJ.LBBIJKLG.AAK.GDD.K.GH..EE.H.FF. A98 K98 D95 J96 H98 F97 L98 
13.5 11 2.5 ..IJK.BBIJK.GAA.K.GDD..LGH.EEL.H..FF L95 E99 D95 J96 A99 H98 F96 K99 
13.5 11 2.5 ..IJKLBBIJKLG.AAK.GDD...GH.EE..H..FF A98 E99 D95 J96 H98 F96 K99 L98 
13.5 11 2.5 ..IJKLBBIJKL.AA.K.GDD...GH.EE.GH..FF G99 E99 D95 J96 A99 H98 F96 K99 L98 
13.5 11 2.5 ..IJ.LBBIJKLGAA.K.GDD.K.GH.EE..H..FF K98 E99 D95 J96 A99 H98 F96 L98 
13.5 11 2.5 ..IJKLBBIJKL..AAK.GH.DD.GH..EEG...FF F96 G99 A98 D97 J96 L98 K99 H99 
13.5 11 2.5 ....KLGBB.KLGAA.K.GHIDD..HIJEE.FFJ.. G97 B99 A97 I97 L98 H99 D99 F99 K99 
13.5 11 2.5 G...KLGBB.KLGAA.K..HIDD..HIJEE.FFJ.. G96 B99 A97 I97 L98 H99 D99 F99 K99 
13.5 11 2.5 ...JKLBB.JKLAA..K.GH..DDGHIEE.G.I.FF E99 J96 I96 A98 H99 G99 F96 D98 K99 L98 
13.5 11 2.5 ..IJ.LBBIJKL.AA.K.GHDDK.GHEE..G...FF E98 G99 K98 F96 D96 J96 L98 A99 H99 
13.5 11 2.5 ..IJK.BBIJK.GAA.K.G..DDLGH.EEL.H.FF. L95 D97 H98 E99 F97 J96 K99 A99 
13.5 11 2.5 ..IJKLBBIJKLG.AAK.G..DD.GH.EE..H.FF. A98 D97 H98 E99 F97 J96 L98 K99 
13.5 11 2.5 ..IJ.LBBIJKLG.AAK.GHDDK.GHEE......FF A98 E98 K98 F96 D96 J96 L98 H99 
13.5 11 2.5 ..IJ..BBIJK.GAA.K.GHDDKLGHEE.L..FF.. L95 E98 F98 K98 D96 J96 A99 H99 
