5.0  0 5.0 JBBCCCJDD..MJAAL.MFFKL.N..KGGN.HH...
13.5 11 2.5 BBCCCMJ.DD.MJAA..NJFFL.N..KLGG..KHH. D99 L99 G99 N99 M99 C99 B99 J99 F99 K99 H98 
13.5 11 2.5 BBCCCMJDD..MJ..AANJFFL.N..KLGG..KHH. A98 L99 G99 N99 M99 C99 B99 J99 F99 K99 H98 
13.5 11 2.5 BBCCCMJDD..MJ.AA.NJFFL.N..KLGG..KHH. A99 L99 G99 N99 M99 C99 B99 J99 F99 K99 H98 
13.5 11 2.5 BBCCCMJDD..MJ.AA.NJFF..N..KLGGHHKL.. A99 L98 G99 N99 M99 C99 B99 J99 F99 K99 H99 
13.5 11 2.5 BBCCCMJDD..MJ..AANJFF..N..KLGG..KLHH A98 L98 G99 N99 M99 C99 B99 J99 F99 K99 H97 
13.5 11 2.5 BBCCCMJDD..MJAA..NJ..FFN..KLGG..KLHH F97 L98 G99 N99 M99 C99 B99 J99 K99 H97 
13.5 11 2.5 BBCCCMJDD..MJ.AA.NJFF..N..KLGG..KLHH A99 L98 G99 N99 M99 C99 B99 J99 F99 K99 H97 
13.5 11 2.5 BBCCCMJDD..MJ..AANJFFL.N..KLGG..K.HH A98 L99 G99 N99 M99 C99 B99 J99 F99 K99 H97 
13.5 11 2.5 BBCCCMJDD..MJAA..NJ.FF.N..KLGG..KLHH F98 L98 G99 N99 M99 C99 B99 J99 K99 H97 
13.5 11 2.5 BBCCCMJDD..MJ.AA.NJFFL.N..KLGG..K.HH A99 L99 G99 N99 M99 C99 B99 J99 F99 K99 H97 
13.5 11 2.5 BBCCCMDD...MJAA..NJFFL.NJ.KLGG..KHH. L99 G99 N99 D99 M99 C99 B99 J98 F99 K99 H98 
13.5 11 2.5 BBCCCM..DD.MJAA..NJFFL.NJ.KLGG..KHH. L99 G99 D99 N99 M99 C99 B99 J98 F99 K99 H98 
13.5 11 2.5 BBCCCM.DD..MJ.AA.NJFFL.NJ.KLGG..KHH. A99 L99 G99 N99 M99 C99 B99 J98 F99 K99 H98 
13.5 11 2.5 BBCCCMJ.DD.MJAA..NJFF..N..KLGGHHKL.. D99 L98 G99 N99 M99 C99 B99 J99 F99 K99 H99 
14.0  9 5.0 BB.CCCJ..LDDJAAL.MJ..FFM..KGGNHHK..N B99 J99 F97 K99 L99 D97 H99 M99 N99 
14.0  9 5.0 BB.CCCJ..LDDJAAL.MJFF..M..KGGN..KHHN L99 D97 B99 J99 F99 K99 H98 M99 N99 
14.0  9 5.0 BB.CCCJDDL..JAAL.MJ.KFFM..KGGNHH...N M99 K98 N99 B99 J99 F97 H99 L99 
14.0  9 5.0 BBCCC.JDDL.MJAAL.MJ.KFF...KGGNHH...N C99 K98 N99 B99 J99 F97 H99 L99 
14.0  9 5.0 BB.CCCJ..DDMJAAL.MJ..LFF..KGGN..KHHN D98 B99 L98 J99 F96 K99 H98 N99 
14.0  9 5.0 BBCCC.JDD..MJAAL.MJ..LFF..KGGN..KHHN C99 B99 L98 J99 F96 K99 H98 N99 
14.0  9 5.0 BB.CCC.DDL.MAA.L.MJ.K.FFJ.KGGNJ..HHN K98 B99 A99 J97 F96 L99 H98 N99 
14.0  9 5.0 BBCCC.DD.L.MJAAL.MJ...FFJ.KGGNHHK..N C99 B99 D99 J98 F96 N99 K99 H99 L99 
14.0  9 5.0 BBCCC..DDL.MAA.L.MJ...FFJ.KGGNJ.KHHN C99 B99 A99 J97 F96 L99 K99 H98 N99 
14.0  9 5.0 BB.CCCJDDL.MJAAL.MJ.KFF...KGGN.HH..N N99 B99 H94 J99 K98 F97 L99 
14.0  9 5.0 BB.CCC.DDL..AA.L.MJ.FF.MJ.KGGNJ.KHHN M99 A99 B99 J97 F98 L99 K99 H98 N99 
14.0  9 5.0 .BBCCC.DDL.MAA.L.MJ.K.FFJ.KGGNJHH..N H96 K98 A99 J97 F96 L99 N99 
14.0  9 5.0 BB.CCCDD.L.MAA.L.MJ.FF..J.KGGNJ.KHHN D99 A99 B99 J97 F98 L99 K99 H98 N99 
14.0  9 5.0 BB.CCCDD.L..JAAL.MJ.FF.MJ.KGGNHHK..N M99 B99 N99 D99 J98 F98 K99 H99 L99 
14.0  9 5.0 BBCCCMJ.DD.MJAAL.NJFFL.N..KGG...K.HH N99 M99 C99 B99 D99 J99 F99 K99 H97 
14.0  9 5.0 .BBCCCJDDL..JAAL.MJ.KFFM..KGGN.HH..N H96 K98 M99 N99 J99 F97 L99 
14.0  9 5.0 BBCCC.....DDJAAL.MJFFL.MJ.KGGN..KHHN C99 B99 J98 D97 F99 K99 H98 M99 N99 
14.0  9 5.0 BBCCCM.DD..M.AAL.NJFFL.NJ.K.GGJ.K.HH G99 N99 M99 C99 B99 J97 F99 K99 H97 
14.0  9 5.0 BB.CCCDD...MJAAL.MJ..LFFJ.KGGN..KHHN B99 D99 J98 L98 F96 K99 H98 N99 
14.0  9 5.0 BB.CCCDD.L.MJAAL.MJ.K.FFJ.KGGNHH...N K98 B99 D99 J98 F96 N99 H99 L99 
14.0  9 5.0 .BBCCCDD.L.MJAAL.MJ.K.FFJ.KGGN..HH.N H97 K98 D99 J98 F96 L99 N99 
14.0  9 5.0 BBCCCM.DD..MAA.L.NJFFL.NJ.KGG.J.K.HH A99 N99 M99 C99 B99 J97 F99 K99 H97 
14.0  9 5.0 BBCCCMDD...MJAAL.NJFFL.NJ.KGG...K.HH D99 N99 M99 C99 B99 J98 F99 K99 H97 
14.0  9 5.0 BBCCCM.DDL.MJAAL.NJ.FF.NJ.KGG...K.HH N99 M99 C99 B99 J98 F98 L99 K99 H97 
14.0  9 5.0 BB.CCCDD.L.M.AAL.MJ.K.FFJ.KGGNJ..HHN K98 D99 B99 J97 F96 L99 H98 N99 
14.0  9 5.0 BB.CCC...LDDJAAL.MJ.FF.MJ.KGGNHHK..N B99 J98 F98 K99 L99 D97 H99 M99 N99 
14.0  9 5.0 BBCCC.JDDL..JAAL.MJFF..M..KGGNHHK..N M99 C99 N99 L99 B99 J99 F99 K99 H99 
14.0  9 5.0 BBCCCMJ..DDMJAAL.NJFFL.N..KGG...KHH. N99 M99 C99 B99 J99 F99 K99 H98 D98 
14.0  9 5.0 BBCCC.DD.L.MJAAL.MJ..FF.J.KGGN..KHHN N99 D99 C99 B99 J98 F97 K99 H98 L99 
14.0  9 5.0 BB.CCCDD.L.MJAAL.MJ.KFF.J.KGGN...HHN N99 D99 K98 B99 J98 F97 H98 L99 
14.0  9 5.0 BBCCC.DD.L.MJAAL.MJ.KFFNJ.KGGN...HH. K98 D99 C99 B99 J98 F97 H98 L99 
14.0  9 5.0 BBCCCM.DD..MJAAL.NJFFL.NJ.K.GGHHK... G99 N99 M99 C99 B99 J98 F99 K99 H99 
14.0  9 5.0 BBCCC.DD.L.MJAAL.MJ.KFFNJ.KGGNHH.... K98 D99 C99 B99 J98 F97 H99 L99 
14.0  9 5.0 BB.CCCDD.L.MJAAL.MJ.KFFNJ.KGGN..HH.. H97 D99 K98 B99 J98 F97 L99 
14.0  9 5.0 BBCCCM.DDL.MJAAL.NJ..FFNJ.KGG.HHK... N99 M99 C99 B99 J98 F97 K99 H99 L99 
14.0  9 5.0 BBCCC.JDDL..JAAL.MJFF..M..KGGN..KHHN M99 N99 C99 B99 J99 F99 K99 H98 L99 
14.0  9 5.0 BB.CCC..DD.M.AAL.MJ..LFFJ.KGGNJ.KHHN D99 L98 B99 J97 F96 K99 H98 N99 
14.0  9 5.0 BBCCC....DD.JAAL.MJFFL.MJ.KGGNHHK..N D98 C99 B99 J98 F99 K99 H99 M99 N99 
14.0  9 5.0 BBCCCM.DDL.MJAAL.NJ..FFNJ.KGG...KHH. N99 M99 C99 B99 J98 F97 K99 H98 L99 
14.0  9 5.0 .BBCCC...LDDAA.L.MJFF..MJ.KGGNJ.KHHN A99 L99 D97 J97 F99 K99 H98 M99 N99 
14.0  9 5.0 BB.CCC.DDL.MJAAL.MJ.KFF.J.KGGN..HH.N H97 B99 J98 K98 F97 N99 L99 
14.0  9 5.0 BBCCC..DDL..JAAL.MJ..FFMJ.KGGN..KHHN M99 C99 N99 B99 J98 F97 K99 H98 L99 
14.0  9 5.0 BB.CCC.DDL..JAAL.MJ.KFFMJ.KGGN...HHN K98 M99 N99 B99 J98 F97 H98 L99 
14.0  9 5.0 BB.CCCJDDL.MJAAL.MJ.K.FF..KGGN..HH.N H97 B99 J99 K98 F96 L99 N99 
14.0  9 5.0 BBCCC..DDL.M.AAL.MJ.KFFNJ.KGGNJ.HH.. C99 H95 K98 B99 J97 F97 L99 
14.0  9 5.0 BB.CCC.DDL...AAL.MJ.KFFMJ.KGGNJ..HHN M99 B99 K98 N99 J97 F97 H98 L99 
14.0  9 5.0 BB.CCCJDD..MJAAL.MJ.KLFF..KGGN...HHN L98 B99 J99 K98 F96 H98 N99 
14.0  9 5.0 BB.CCCDD.L.M.AAL.MJ.KFFNJ.KGGNJHH... H96 D99 B99 K98 J97 F97 L99 
14.0  9 5.0 .BBCCCDD.L.MAA.L.MJ.KFFNJ.KGGNJHH... H96 K98 A99 D99 J97 F97 L99 
14.0  9 5.0 BB.CCC.DDL.MAA.L.MJ.KFFNJ.KGGNJHH... A99 B99 H96 K98 J97 F97 L99 
14.0  9 5.0 BBCCCM.DDL.M.AAL.NJ.FF.NJ.KGG.J.KHH. N99 M99 C99 B99 J97 F98 K99 H98 L99 
14.0  9 5.0 .BBCCC...DDMJAAL.MJ.KLFFJ.KGGNHH...N J98 K98 D98 L98 F96 N99 H99 
14.0  9 5.0 .BBCCCDD.L..AA.L.MJ.FF.MJ.KGGNJ.KHHN A99 M99 N99 D99 J97 F98 K99 H98 L99 
14.0  9 5.0 BB.CCCDD.L..JAAL.MJ.FF.MJ.KGGN..KHHN M99 B99 N99 D99 J98 F98 K99 H98 L99 
14.0  9 5.0 BBCCC..DDL...AAL.MJFF..MJ.KGGNJ.KHHN L99 C99 B99 J97 F99 K99 H98 M99 N99 
14.0  9 5.0 .BBCCCJDD..MJAAL.MJ.KLFF..KGGN.HH..N J99 H96 K98 L98 F96 N99 
14.0  9 5.0 .BBCCCJ.DD.MJAAL.MJ.KLFF..KGGNHH...N J99 K98 D99 L98 F96 N99 H99 
14.0  9 5.0 BBCCCM..DD.MJAAL.NJFFL.NJ.KGG.HHK... N99 D99 M99 C99 B99 J98 F99 K99 H99 
14.0  9 5.0 BBKCCCDDKL.MAA.L.MJ..FFNJ..GGNJ...HH K95 B99 D99 A99 J97 F97 L99 H97 
14.0  9 5.0 .BBCCCJ..DDMJAAL.MJ.KLFF..KGGN...HHN J99 K98 D98 L98 F96 H98 N99 
14.0  9 5.0 BBCCC.DD.L.MAA.L.MJ..FFNJ.KGGNJ.K.HH D99 A99 C99 B99 J97 F97 L99 K99 H97 
14.0  9 5.0 .BBCCC...LDDJAAL.MJ.KFFMJ.KGGN...HHN J98 K98 F97 L99 D97 H98 M99 N99 
14.0  9 5.0 BB.CCC...DDMJAAL.MJ..LFFJ.KGGNHHK..N B99 J98 D98 L98 F96 N99 K99 H99 
14.0  9 5.0 JBBCCCJ..DDMJAAL.M..KLFF..KGGN..HH.N D98 H97 K98 L98 F96 N99 
14.0  9 5.0 .BBCCC.DDL..JAAL.MJ.KFFMJ.KGGN..HH.N J98 H97 M99 K98 F97 N99 L99 
14.0  9 5.0 BB.CCCJ.DD.MJAAL.MJ..LFF..KGGNHHK..N B99 J99 D99 L98 F96 N99 K99 H99 
14.0  9 5.0 .BBCCCDD.L.M.AAL.MJ.KFF.J.KGGNJHH..N H96 D99 K98 N99 J97 F97 L99 
14.0  9 5.0 BBCCC.DD.....AAL.MJFFL.MJ.KGGNJ.KHHN C99 D99 B99 J97 F99 K99 H98 M99 N99 
14.0  9 5.0 .BBCCC.DD..M.AAL.MJ.KLFFJ.KGGNJ.HH.N J97 H97 K98 L98 F96 N99 
14.0  9 5.0 .BBCCC..DD.M.AAL.MJ.KLFFJ.KGGNJ..HHN D99 J97 K98 L98 F96 H98 N99 
14.0  9 5.0 JBBCCCJ..LDDJAAL.M..KFFM..KGGN..HH.N H97 K98 F97 L99 D97 M99 N99 
14.0  9 5.0 BBCCCMJDDL.MJAAL.NJFF..N..KGG...K.HH N99 M99 C99 B99 L99 J99 F99 K99 H97 
14.0  9 5.0 .BBCCC.DDL...AAL.MJ.KFFMJ.KGGNJ.HH.N M99 J97 H97 K98 F97 N99 L99 
14.0  9 5.0 BB.CCC...LDD.AAL.MJ.FF.MJ.KGGNJ.KHHN B99 J97 F98 L99 D97 K99 H98 M99 N99 
14.0  9 5.0 BB.CCC...LDDJAAL.MJ.FF.MJ.KGGN..KHHN B99 J98 F98 L99 D97 K99 H98 M99 N99 
14.0  9 5.0 .BBCCC..DD.MAA.L.MJ..LFFJ.KGGNJ.KHHN D99 L98 A99 J97 F96 K99 H98 N99 
14.0  9 5.0 BBCCC..DDL.MJAAL.MJ.KFFNJ.KGGN.HH... H98 K98 C99 B99 J98 F97 L99 
14.0  9 5.0 BB.CCCDD.L...AAL.MJ..FFMJ.KGGNJ.KHHN B99 M99 D99 N99 J97 F97 K99 H98 L99 
14.0  9 5.0 .BBCCCDD.L..JAAL.MJ.KFFMJ.KGGN...HHN K98 M99 N99 D99 J98 F97 H98 L99 
14.0  9 5.0 JBBCCCJ.DD.MJAAL.M..KLFF..KGGN.HH..N H98 K98 D99 L98 F96 N99 
14.0  9 5.0 BBCCCMJDDL.MJAAL.NJFF..N..KGG...KHH. N99 M99 C99 B99 J99 F99 K99 H98 L99 
14.0  9 5.0 .BBCCC.DDL..AA.L.MJ.KFFMJ.KGGNJ..HHN M99 N99 A99 K98 J97 F97 H98 L99 
14.0  9 5.0 BB.CCC...LDD.AAL.MJ..FFMJ.KGGNJ.KHHN B99 J97 F97 L99 D97 K99 H98 M99 N99 
14.0  9 5.0 BBCCCM..DD.M.AAL.NJFFL.NJ.KGG.J.KHH. D99 N99 M99 C99 B99 J97 F99 K99 H98 
14.0  9 5.0 .BBCCC.DD..MJAAL.MJ.KLFFJ.KGGN..HH.N H97 J98 K98 L98 F96 N99 
14.0  9 5.0 BB.CCC.DDL.MJAAL.MJ.K.FFJ.KGGN.HH..N B99 J98 H96 K98 F96 L99 N99 
14.0  9 5.0 BBCCCM...DDM.AAL.NJFFL.NJ.KGG.J.K.HH D98 N99 M99 C99 B99 J97 F99 K99 H97 
14.0  9 5.0 .BBCCC...DDM.AAL.MJ.KLFFJ.KGGNJ..HHN D98 J97 K98 L98 F96 H98 N99 
14.0  9 5.0 BBCCC..DDL.M.AAL.MJ.K.FFJ.KGGNJ..HHN K98 C99 B99 J97 F96 L99 H98 N99 
14.0  9 5.0 BBCCC.J...DDJAAL.MJFFL.M..KGGNHHK..N C99 B99 D97 M99 J99 F99 K99 H99 N99 
14.0  9 5.0 BBCCC..DDL.MJAAL.MJ.KFF.J.KGGN...HHN K98 C99 N99 B99 J98 F97 H98 L99 
14.0  9 5.0 .BBCCC.DD..MAA.L.MJ.KLFFJ.KGGNJ..HHN K98 L98 A99 J97 F96 H98 N99 
14.0  9 5.0 .BBCCC.DDL.MAA.L.MJ.KFF.J.KGGNJ.HH.N H97 N99 A99 K98 J97 F97 L99 
14.0  9 5.0 BBCCC.DD.L.M.AAL.MJFF...J.KGGNJ.KHHN N99 C99 B99 L99 D99 J97 F99 K99 H98 
14.0  9 5.0 .BBCCCDD...MJAAL.MJ.KLFFJ.KGGN...HHN D99 J98 K98 L98 F96 H98 N99 
14.0  9 5.0 .BBCCCJ..LDDJAAL.MJ.KFFM..KGGNHH...N J99 K98 F97 L99 D97 H99 M99 N99 
14.0  9 5.0 BB.CCCDD....AA.L.MJFFL.MJ.KGGNJ.KHHN B99 D99 A99 J97 F99 K99 H98 M99 N99 
14.0  9 5.0 .BBCCCDD.L.MAA.L.MJ.KFF.J.KGGNJ..HHN N99 K98 A99 D99 J97 F97 H98 L99 
14.0  9 5.0 .BBCCCDD.L.MAA.L.MJ.K.FFJ.KGGNJ..HHN K98 D99 A99 J97 F96 L99 H98 N99 
14.0  9 5.0 BB.CCCDD.L.MAA.L.MJ.KFFNJ.KGGNJ..HH. B99 K98 A99 D99 J97 F97 H98 L99 
14.0  9 5.0 BB.CCC.DD..MAA.L.MJ..LFFJ.KGGNJ.KHHN B99 L98 A99 J97 F96 K99 H98 N99 
14.0  9 5.0 .BBCCCDD.L..AA.L.MJFF..MJ.KGGNJ.KHHN M99 D99 L99 A99 J97 F99 K99 H98 N99 
14.0  9 5.0 BB.CCC.DDL.M.AAL.MJ.K.FFJ.KGGNJ.HH.N B99 H97 K98 J97 F96 L99 N99 
14.0  9 5.0 JBBCCCJ..LDDJAAL.M..KFFM..KGGN.HH..N H98 K98 F97 L99 D97 M99 N99 
14.0  9 5.0 BBCCC.J...DDJAAL.MJFFL.M..KGGN..KHHN C99 D97 B99 J99 F99 K99 H98 M99 N99 
14.0  9 5.0 .BBCCCDD.L.MJAAL.MJ.K.FFJ.KGGN.HH..N D99 J98 H96 K98 F96 L99 N99 
14.0  9 5.0 .BBCCCDD.L.MJAAL.MJ.KFF.J.KGGN..HH.N D99 H97 K98 N99 J98 F97 L99 
14.0  9 5.0 .BBCCCDD.L.M.AAL.MJ.K.FFJ.KGGNJ.HH.N D99 H97 K98 J97 F96 L99 N99 
14.0  9 5.0 BBCCC..DDL..JAAL.MJFF..MJ.KGGNHHK..N L99 C99 B99 J98 F99 K99 H99 M99 N99 
14.0  9 5.0 BBCCC...DD.MAA.L.MJFFL..J.KGGNJ.KHHN C99 B99 D99 A99 J97 F99 K99 H98 N99 
14.0  9 5.0 BBCCC.DD.L.MJAAL.MJ...FFJ.KGGN..KHHN D99 C99 B99 J98 F96 L99 K99 H98 N99 
14.0  9 5.0 .BBCCC...LDDAA.L.MJ.FF.MJ.KGGNJ.KHHN A99 J97 F98 L99 D97 K99 H98 M99 N99 
14.0  9 5.0 BBCCCMJDDL.MJAAL.NJ.FF.N..KGG.HHK... N99 M99 C99 B99 J99 F98 K99 H99 L99 
14.0  9 5.0 BBCCCMJ.DD.MJAAL.NJFFL.N..KGG.HHK... D99 N99 M99 C99 B99 J99 F99 K99 H99 
14.0  9 5.0 .BBCCCDD.L..AA.L.MJ..FFMJ.KGGNJ.KHHN M99 A99 D99 N99 J97 F97 K99 H98 L99 
14.0  9 5.0 BB.CCC.DDL.M.AAL.MJ.KFF.J.KGGNJ.HH.N H97 B99 K98 N99 J97 F97 L99 
14.0  9 5.0 BB.CCC..DD.MJAAL.MJ..LFFJ.KGGNHHK..N B99 J98 D99 L98 F96 N99 K99 H99 
14.0  9 5.0 BB.CCCJ..DDMJAAL.MJ..LFF..KGGNHHK..N B99 J99 D98 L98 F96 N99 K99 H99 
14.0  9 5.0 BBCCCMJDDL.MJAAL.NJ..FFN..KGG...K.HH N99 M99 C99 B99 J99 F97 L99 K99 H97 
14.0  9 5.0 BBCCCMDD...M.AAL.NJFFL.NJ.KGG.J.K.HH N99 D99 M99 C99 B99 J97 F99 K99 H97 
14.0  9 5.0 BB.CCC...LDDJAAL.MJFF..MJ.KGGN..KHHN B99 L99 J98 D97 F99 K99 H98 M99 N99 
14.0  9 5.0 BB.CCC.DDL..AA.L.MJ..FFMJ.KGGNJ.KHHN A99 M99 B99 N99 J97 F97 K99 H98 L99 
14.0  9 5.0 BB.CCCJ..LDDJAAL.MJ..FFM..KGGN..KHHN B99 J99 F97 L99 D97 K99 H98 M99 N99 
14.0  9 5.0 BBCCC.DD.L.M.AAL.MJ.FF..J.KGGNJ.KHHN D99 N99 C99 B99 J97 F98 K99 H98 L99 
14.0  9 5.0 .BBCCCDD...MJAAL.MJ.KLFFJ.KGGNHH...N K98 L98 D99 J98 F96 N99 H99 
14.0  9 5.0 BB.CCC....DDAA.L.MJFFL.MJ.KGGNJ.KHHN D97 B99 A99 J97 F99 K99 H98 M99 N99 
14.0  9 5.0 BBCCC.DD.L.M.AAL.MJ.KFFNJ.KGGNJ...HH C99 D99 K98 B99 J97 F97 L99 H97 
14.0  9 5.0 BBCCC..DDL.MAA.L.MJ.KFFNJ.KGGNJ...HH C99 B99 K98 A99 J97 F97 L99 H97 
14.0  9 5.0 BB.CCCJ..LDDJAAL.MJFF..M..KGGNHHK..N B99 J99 L99 D97 F99 K99 H99 M99 N99 
14.0  9 5.0 BB.CCCJ..LDDJAAL.MJ.FF.M..KGGNHHK..N B99 J99 F98 K99 L99 D97 H99 M99 N99 
14.0  9 5.0 BBCCCM.DD..MAA.L.NJFFL.NJ.KGG.J.KHH. A99 N99 M99 C99 B99 J97 F99 K99 H98 
14.0  9 5.0 BBCCC..DD..MJAAL.MJ..LFFJ.KGGN..KHHN L98 C99 B99 J98 F96 K99 H98 N99 
14.0  9 5.0 BB.CCC.DDL.MAA.L.MJ.KFF.J.KGGNJ..HHN N99 A99 B99 K98 J97 F97 H98 L99 
14.0  9 5.0 .BBCCC.DDL.MAA.L.MJ.KFF.J.KGGNJHH..N H96 N99 A99 K98 J97 F97 L99 
14.0  9 5.0 BB.CCCDD.L.MAA.L.MJ..FF.J.KGGNJ.KHHN B99 A99 D99 N99 J97 F97 K99 H98 L99 
14.0  9 5.0 BB.CCCDD.L.MAA.L.MJFF...J.KGGNJ.KHHN B99 D99 L99 A99 J97 F99 K99 H98 N99 
14.0  9 5.0 BBCCC..DDL.MAA.L.MJ.FF..J.KGGNJ.KHHN N99 A99 C99 B99 J97 F98 K99 H98 L99 
14.0  9 5.0 BBCCCM..DD.MJAAL.NJFFL.NJ.KGG...K.HH N99 D99 M99 C99 B99 J98 F99 K99 H97 
14.0  9 5.0 BB.CCCDD.L..JAAL.MJFF..MJ.KGGNHHK..N L99 B99 D99 J98 F99 K99 H99 M99 N99 
14.0  9 5.0 BB.CCCDD.L..JAAL.MJ..FFMJ.KGGNHHK..N M99 B99 N99 D99 J98 F97 K99 H99 L99 
14.0  9 5.0 BBCCC.J..DD.JAAL.MJFFL.M..KGGN..KHHN M99 N99 C99 B99 J99 F99 K99 H98 D98 
14.0  9 5.0 BBCCC.....DD.AAL.MJFFL.MJ.KGGNJ.KHHN D97 C99 B99 J97 F99 K99 H98 M99 N99 
14.0  9 5.0 BBCCC.J.DD..JAAL.MJFFL.M..KGGN..KHHN C99 B99 D99 J99 F99 K99 H98 M99 N99 
14.0  9 5.0 BBCCC...DD...AAL.MJFFL.MJ.KGGNJ.KHHN D99 C99 B99 J97 F99 K99 H98 M99 N99 
14.0  9 5.0 BBCCC.DD.L.MAA.L.MJ.FF.NJ.KGGNJ.KHH. D99 A99 C99 B99 J97 F98 K99 H98 L99 
14.0  9 5.0 BB.CCC...LDDJAAL.MJ..FFMJ.KGGNHHK..N B99 J98 F97 K99 L99 D97 H99 M99 N99 
14.0  9 5.0 BB.CCCJ.DD.MJAAL.MJ..LFF..KGGN..KHHN B99 J99 D99 L98 F96 K99 H98 N99 
14.0  9 5.0 BB.CCC...LDDJAAL.MJFF..MJ.KGGNHHK..N L99 B99 D97 J98 F99 K99 H99 M99 N99 
14.0  9 5.0 BBCCC..DDL..JAAL.MJ.FF.MJ.KGGN..KHHN C99 B99 M99 N99 J98 F98 K99 H98 L99 
14.0  9 5.0 BBCCCMJDDL.MJAAL.NJFF..N..KGG.HHK... N99 L99 M99 C99 B99 J99 F99 K99 H99 
14.0  9 5.0 BBCCCM.DD..MJAAL.NJFFL.NJ.K.GG..K.HH G99 N99 M99 C99 B99 J98 F99 K99 H97 
14.0  9 5.0 .BBCCC.DDL..JAAL.MJ.KFFMJ.KGGN.HH..N H98 J98 M99 K98 F97 N99 L99 
14.0  9 5.0 BBCCC.JDDL..JAAL.MJ.FF.M..KGGNHHK..N C99 B99 M99 N99 J99 F98 K99 H99 L99 
14.0  9 5.0 BB.CCC.DD..MJAAL.MJ.KLFFJ.KGGN...HHN L98 K98 B99 J98 F96 H98 N99 
14.0  9 5.0 BBCCC.JDDL..JAAL.MJ..FFM..KGGNHHK..N M99 N99 C99 B99 J99 F97 K99 H99 L99 
14.0  9 5.0 BBCCC....DDMAA.L.MJFFL..J.KGGNJ.KHHN A99 C99 D98 B99 J97 F99 K99 H98 N99 
14.0  9 5.0 BBCCC..DD...AA.L.MJFFL.MJ.KGGNJ.KHHN C99 B99 A99 J97 F99 K99 H98 M99 N99 
14.0  9 5.0 BBCCC.DD.L.MJAAL.MJFF...J.KGGNHHK..N L99 C99 B99 N99 D99 J98 F99 K99 H99 
14.0  9 5.0 BBCCC.DD...MAA.L.MJFFL..J.KGGNJ.KHHN D99 C99 A99 B99 J97 F99 K99 H98 N99 
14.0  9 5.0 BB.CCCDD.L.M.AAL.MJ.KFFNJ.KGGNJ.HH.. B99 D99 H97 K98 J97 F97 L99 
14.0  9 5.0 BBCCC....DD..AAL.MJFFL.MJ.KGGNJ.KHHN M99 C99 D98 B99 J97 F99 K99 H98 N99 
14.0  9 5.0 BBCCCMDD...MJAAL.NJFFL.NJ.KGG...KHH. N99 D99 M99 C99 B99 J98 F99 K99 H98 
14.0  9 5.0 BBCCC...DD..JAAL.MJFFL.MJ.KGGNHHK..N D99 C99 B99 J98 F99 K99 H99 M99 N99 
14.0  9 5.0 .BBCCC...LDDAA.L.MJ..FFMJ.KGGNJ.KHHN A99 J97 F97 L99 D97 K99 H98 M99 N99 
14.0  9 5.0 .BBCCCDD.L.MAA.L.MJ.KFFNJ.KGGNJ.HH.. D99 A99 H97 K98 J97 F97 L99 
14.0  9 5.0 BB.CCC.DDL.MAA.L.MJ.KFFNJ.KGGNJ.HH.. H95 B99 K98 A99 J97 F97 L99 
14.0  9 5.0 BBCCC..DDL...AAL.MJ..FFMJ.KGGNJ.KHHN C99 M99 B99 N99 J97 F97 K99 H98 L99 
14.0  9 5.0 BBCCC.DD.L.MJAAL.MJFF...J.KGGN..KHHN L99 D99 N99 C99 B99 J98 F99 K99 H98 
14.0  9 5.0 BBCCC..DDL..JAAL.MJ.FF.MJ.KGGNHHK..N C99 B99 J98 M99 F98 N99 K99 H99 L99 
14.0  9 5.0 BBCCC...DD..JAAL.MJFFL.MJ.KGGN..KHHN D99 M99 N99 C99 B99 J98 F99 K99 H98 
14.0  9 5.0 BBCCC.DD....JAAL.MJFFL.MJ.KGGNHHK..N M99 C99 B99 N99 D99 J98 F99 K99 H99 
14.0  9 5.0 BBCCC.JDDL.MJAAL.MJ.KFFN..KGGN..HH.. H97 C99 B99 K98 J99 F97 L99 
14.0  9 5.0 BBCCC....DD.JAAL.MJFFL.MJ.KGGN..KHHN D98 M99 N99 C99 B99 J98 F99 K99 H98 
14.0  9 5.0 BBCCCM.DDL.MJAAL.NJ..FFNJ.KGG...K.HH N99 M99 C99 B99 J98 F97 L99 K99 H97 
14.0  9 5.0 BB.CCCJDDL.MJAAL.MJ.KFF...KGGN..HH.N B99 J99 H97 K98 F97 N99 L99 
14.0  9 5.0 BB.CCCDD.L..JAAL.MJFF..MJ.KGGN..KHHN B99 D99 J98 F99 L99 K99 H98 M99 N99 
14.0  9 5.0 BBCCC.DD.L.M.AAL.MJ...FFJ.KGGNJ.KHHN C99 D99 B99 J97 F96 L99 K99 H98 N99 
14.0  9 5.0 BBCCCMJ..DDMJAAL.NJFFL.N..KGG.HHK... D98 N99 M99 C99 B99 J99 F99 K99 H99 
14.0  9 5.0 BBCCCM...DDMJAAL.NJFFL.NJ.KGG.HHK... N99 D98 M99 C99 B99 J98 F99 K99 H99 
14.0  9 5.0 BBCCCMDD...MJAAL.NJFFL.NJ.KGG.HHK... D99 N99 M99 C99 B99 J98 F99 K99 H99 
14.0  9 5.0 .BBCCCJ..DDMJAAL.MJ.KLFF..KGGNHH...N K98 J99 D98 L98 F96 N99 H99 
